"Wed, Aug 26",,"Thu, Aug 27",,"Fri, Aug 28",,"Sat, Aug 29",,"Sun, Aug 30",,"Mon, Aug 31",,"Tue, Sep 1",,"Wed, Sep 2",,"Thu, Sep 3",,"Fri, Sep 4",,"Sat, Sep 5",,"Sun, Sep 6",,"Mon, Sep 7",,"Tue, Sep 8",,"Wed, Sep 9",,"Thu, Sep 10",,"Fri, Sep 11",,"Sat, Sep 12",,"Sun, Sep 13",,"Mon, Sep 14",,"Tue, Sep 15",,"Wed, Sep 16",,"Thu, Sep 17",,"Fri, Sep 18",,"Sat, Sep 19",,"Sun, Sep 20",,"Mon, Sep 21",,"Tue, Sep 22",,"Wed, Sep 23",,"Thu, Sep 24",,"Fri, Sep 25",,"Sat, Sep 26",,"Sun, Sep 27",,"Mon, Sep 28",,"Tue, Sep 29",,"Wed, Sep 30",,"Thu, Oct 1",,"Fri, Oct 2",,"Sat, Oct 3",,"Sun, Oct 4",,"Mon, Oct 5",,"Tue, Oct 6",,"Wed, Oct 7",,"Thu, Oct 8",,"Fri, Oct 9",,"Sat, Oct 10",,"Sun, Oct 11",,"Mon, Oct 12",,"Tue, Oct 13",,"Wed, Oct 14",,"Thu, Oct 15",,"Fri, Oct 16",,"Sat, Oct 17",,"Sun, Oct 18",,"Mon, Oct 19",,"Tue, Oct 20",,"Wed, Oct 21",,"Thu, Oct 22",,"Fri, Oct 23",,"Sat, Oct 24",,"Sun, Oct 25",,"Mon, Oct 26",,"Tue, Oct 27",,"Wed, Oct 28",,"Thu, Oct 29",,"Fri, Oct 30",,"Sat, Oct 31",,"Sun, Nov 1",,"Mon, Nov 2",,"Tue, Nov 3",,"Wed, Nov 4",,"Thu, Nov 5",,"Fri, Nov 6",,"Sat, Nov 7",,"Sun, Nov 8",,"Mon, Nov 9",,"Tue, Nov 10",,"Wed, Nov 11",,"Thu, Nov 12",,"Fri, Nov 13",,"Sat, Nov 14",,"Sun, Nov 15",,"Mon, Nov 16",,"Tue, Nov 17",,"Wed, Nov 18",,"Thu, Nov 19",,"Fri, Nov 20",,"Sat, Nov 21",,"Sun, Nov 22",,"Mon, Nov 23",,"Tue, Nov 24",,"Wed, Nov 25",,"Thu, Nov 26",,"Fri, Nov 27",,"Sat, Nov 28",,"Sun, Nov 29",,"Mon, Nov 30",,"Tue, Dec 1",,"Wed, Dec 2",,"Thu, Dec 3",,"Fri, Dec 4",,"Sat, Dec 5",,"Sun, Dec 6",,"Mon, Dec 7",,"Tue, Dec 8",,"Wed, Dec 9",,"Thu, Dec 10",,"Fri, Dec 11",,"Sat, Dec 12",,"Sun, Dec 13",,"Mon, Dec 14",,"Tue, Dec 15",,"Wed, Dec 16",,"Thu, Dec 17",,"Fri, Dec 18",,"Sat, Dec 19",,"Sun, Dec 20",,"Mon, Dec 21",,"Tue, Dec 22",,"Wed, Dec 23",,"Thu, Dec 24",,"Fri, Dec 25",,"Sat, Dec 26",,"Sun, Dec 27",,"Mon, Dec 28",,"Tue, Dec 29",,"Wed, Dec 30",,"Thu, Dec 31",,"Fri, Jan 1",,"Sat, Jan 2",,"Sun, Jan 3",,"Mon, Jan 4",,"Tue, Jan 5",,"Wed, Jan 6",,"Thu, Jan 7",,"Fri, Jan 8",,"Sat, Jan 9",,"Sun, Jan 10",
89135,456,89135,459,89135,461,89135,463,89135,468,89135,471,89135,470,89135,470,89135,476,89135,479,89135,482,89135,483,89135,483,89135,485,89135,487,89135,487,89135,490,89135,491,89135,492,89135,494,89135,496,89135,500,89135,498,89135,500,89135,501,89135,503,89135,507,89135,511,89135,515,89135,518,89135,519,89135,520,89135,521,89135,526,89135,528,89135,529,89135,538,89135,543,89135,544,89135,544,89135,548,89135,551,89135,553,89135,559,89135,566,89135,567,89135,569,89135,573,89135,578,89135,584,89135,589,89135,599,89135,602,89135,610,89135,617,89135,619,89135,628,89135,632,89135,637,89135,648,89135,652,89135,657,89135,664,89135,673,89135,691,89135,696,89135,705,89135,716,89135,719,89135,731,89135,739,89135,752,89135,772,89135,783,89135,788,89135,798,89135,806,89135,815,89135,833,89135,853,89135,867,89135,878,89135,891,89135,911,89135,936,89135,964,89135,993,89135,1014,89135,1027,89135,1050,89135,1075,89135,1086,89135,1109,89135,1134,89135,1137,89135,1156,89135,1177,89135,1196,89135,1211,89135,1236,89135,1257,89135,1272,89135,1286,89135,1295,89135,1327,89135,1340,89135,1344,89135,1376,89135,1399,89135,1417,89135,1440,89135,1464,89135,1480,89135,1504,89135,1516,89135,1538,89135,1555,89135,1561,89135,1596,89135,1623,89135,1637,89135,1651,89135,1668,89135,1673,89135,1679,89135,1696,89135,1713,89135,1730,89135,1744,89135,1759,89135,1770,89135,1781,89135,1797,89135,1806,89135,1832,89135,1849,89135,1858,89135,1874
89136,<5 suppressed,89136,<5 suppressed,89136,<5 suppressed,89136,5,89136,5,89136,5,89136,5,89136,5,89136,5,89136,5,89136,5,89136,5,89136,5,89136,6,89136,6,89136,6,89136,6,89136,6,89136,6,89136,7,89136,7,89136,6,89136,7,89136,7,89136,7,89136,7,89136,7,89136,8,89136,8,89136,8,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,9,89136,10,89136,11,89136,11,89136,11,89136,11,89136,11,89136,11,89136,11,89136,11,89136,11,89136,11,89136,11,89136,12,89136,12,89136,12,89136,12,89136,12,89136,12,89136,13,89136,13,89136,13,89136,13,89136,15,89136,13,89136,13,89136,13,89136,13,89136,15,89136,15,89136,15,89136,15,89136,15,89136,16,89136,16,89136,16,89136,16,89136,16,89136,16,89136,16,89136,16,89136,18,89136,18,89136,19,89136,20,89136,20,89136,20,89136,21,89136,20,89136,20,89136,21,89136,21,89136,21,89136,22,89136,22,89136,22,89136,22,89136,23,89136,23,89136,26,89136,26,89136,26
89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,7,89137,7,89137,7,89137,7,89137,7,89137,7,89137,7,89137,7,89137,7,89137,7,89137,7,89137,7,89137,7,89137,7,89137,7,89137,7,89137,7,89137,7,89137,7,89137,7,89137,7,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,8,89137,10,89137,10,89137,10,89137,10,89137,10,89137,10,89137,10,89137,9,89137,9,89137,9,89137,9,89137,9,89137,9,89137,9,89137,9,89137,9,89137,9,89137,9,89137,9,89137,9,89137,10,89137,11,89137,11,89137,11,89137,11,89137,13,89137,13,89137,13,89137,14,89137,14,89137,14,89137,14,89137,14,89137,14,89137,14,89137,15,89137,15,89137,16,89137,17,89137,17,89137,18,89137,18,89137,18,89137,18,89137,18,89137,18,89137,18,89137,19,89137,19,89137,19,89137,19,89137,20,89137,20,89137,20,89137,20,89137,20,89137,20,89137,20,89137,20,89137,20,89137,21,89137,21,89137,21,89137,21,89137,21,89137,21,89137,21,89137,21,89137,21,89137,21
89138,297,89138,301,89138,302,89138,302,89138,303,89138,307,89138,309,89138,311,89138,312,89138,315,89138,320,89138,323,89138,323,89138,325,89138,325,89138,326,89138,326,89138,328,89138,328,89138,333,89138,336,89138,340,89138,341,89138,346,89138,349,89138,350,89138,352,89138,354,89138,354,89138,358,89138,362,89138,367,89138,373,89138,377,89138,379,89138,382,89138,385,89138,387,89138,389,89138,392,89138,396,89138,397,89138,399,89138,406,89138,407,89138,408,89138,410,89138,413,89138,419,89138,423,89138,428,89138,433,89138,438,89138,441,89138,443,89138,447,89138,454,89138,460,89138,469,89138,475,89138,478,89138,481,89138,485,89138,494,89138,509,89138,509,89138,513,89138,520,89138,529,89138,535,89138,540,89138,543,89138,554,89138,557,89138,562,89138,565,89138,570,89138,577,89138,582,89138,592,89138,597,89138,603,89138,617,89138,629,89138,642,89138,655,89138,663,89138,673,89138,689,89138,704,89138,716,89138,733,89138,743,89138,756,89138,763,89138,771,89138,783,89138,799,89138,806,89138,821,89138,832,89138,851,89138,869,89138,879,89138,894,89138,909,89138,916,89138,936,89138,958,89138,970,89138,975,89138,980,89138,983,89138,1002,89138,1026,89138,1034,89138,1049,89138,1051,89138,1066,89138,1079,89138,1088,89138,1099,89138,1105,89138,1109,89138,1115,89138,1124,89138,1141,89138,1155,89138,1164,89138,1178,89138,1191,89138,1203,89138,1205,89138,1223,89138,1235,89138,1242,89138,1256,89138,1263
89139,1086,89139,1102,89139,1116,89139,1124,89139,1128,89139,1137,89139,1141,89139,1147,89139,1153,89139,1162,89139,1169,89139,1179,89139,1180,89139,1184,89139,1190,89139,1197,89139,1200,89139,1202,89139,1207,89139,1208,89139,1214,89139,1217,89139,1222,89139,1230,89139,1234,89139,1237,89139,1242,89139,1247,89139,1249,89139,1254,89139,1262,89139,1267,89139,1271,89139,1277,89139,1282,89139,1289,89139,1303,89139,1309,89139,1314,89139,1319,89139,1326,89139,1333,89139,1335,89139,1351,89139,1362,89139,1368,89139,1378,89139,1385,89139,1391,89139,1398,89139,1409,89139,1420,89139,1428,89139,1433,89139,1437,89139,1443,89139,1451,89139,1466,89139,1480,89139,1491,89139,1496,89139,1510,89139,1524,89139,1532,89139,1554,89139,1577,89139,1589,89139,1595,89139,1608,89139,1622,89139,1636,89139,1662,89139,1687,89139,1704,89139,1723,89139,1754,89139,1771,89139,1788,89139,1815,89139,1847,89139,1863,89139,1879,89139,1899,89139,1927,89139,1967,89139,2010,89139,2044,89139,2076,89139,2095,89139,2149,89139,2190,89139,2213,89139,2250,89139,2291,89139,2305,89139,2323,89139,2363,89139,2399,89139,2435,89139,2480,89139,2531,89139,2557,89139,2589,89139,2621,89139,2661,89139,2704,89139,2717,89139,2792,89139,2847,89139,2880,89139,2915,89139,2958,89139,2993,89139,3021,89139,3052,89139,3081,89139,3100,89139,3113,89139,3164,89139,3195,89139,3217,89139,3247,89139,3272,89139,3279,89139,3303,89139,3333,89139,3359,89139,3400,89139,3430,89139,3467,89139,3482,89139,3521,89139,3550,89139,3599,89139,3653,89139,3698,89139,3737,89139,3760
89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,6,89140,7,89140,8,89140,8,89140,8,89140,8,89140,8,89140,8,89140,8,89140,8,89140,8,89140,8,89140,8,89140,9,89140,9,89140,9,89140,9,89140,9,89140,9,89140,9,89140,9,89140,9,89140,9,89140,9,89140,10,89140,11,89140,11,89140,11,89140,11,89140,11,89140,12,89140,13,89140,13,89140,14,89140,14,89140,14,89140,14,89140,14,89140,15,89140,16,89140,17,89140,17,89140,17,89140,17,89140,18,89140,18,89140,18,89140,18,89140,18,89140,19,89140,19,89140,19,89140,19,89140,19,89140,20,89140,21,89140,21,89140,21,89140,21,89140,23,89140,23,89140,24,89140,24,89140,24,89140,24,89140,24,89140,25,89140,25,89140,25,89140,25,89140,26,89140,26,89140,26,89140,27,89140,27,89140,27,89140,27
89141,798,89141,806,89141,817,89141,824,89141,828,89141,837,89141,842,89141,845,89141,851,89141,861,89141,863,89141,866,89141,866,89141,865,89141,870,89141,873,89141,876,89141,882,89141,883,89141,887,89141,888,89141,893,89141,897,89141,901,89141,904,89141,906,89141,909,89141,914,89141,917,89141,924,89141,931,89141,933,89141,938,89141,940,89141,944,89141,946,89141,954,89141,959,89141,962,89141,966,89141,975,89141,976,89141,978,89141,985,89141,988,89141,990,89141,997,89141,1007,89141,1019,89141,1025,89141,1033,89141,1046,89141,1051,89141,1054,89141,1059,89141,1062,89141,1067,89141,1080,89141,1093,89141,1097,89141,1101,89141,1112,89141,1117,89141,1131,89141,1149,89141,1157,89141,1163,89141,1169,89141,1189,89141,1200,89141,1214,89141,1227,89141,1249,89141,1260,89141,1268,89141,1282,89141,1300,89141,1319,89141,1346,89141,1378,89141,1399,89141,1424,89141,1454,89141,1474,89141,1523,89141,1545,89141,1576,89141,1590,89141,1611,89141,1648,89141,1676,89141,1702,89141,1728,89141,1769,89141,1780,89141,1794,89141,1814,89141,1830,89141,1858,89141,1886,89141,1918,89141,1946,89141,1979,89141,2000,89141,2028,89141,2057,89141,2065,89141,2091,89141,2125,89141,2161,89141,2189,89141,2212,89141,2227,89141,2245,89141,2266,89141,2283,89141,2306,89141,2312,89141,2348,89141,2371,89141,2385,89141,2398,89141,2411,89141,2423,89141,2440,89141,2466,89141,2490,89141,2515,89141,2535,89141,2570,89141,2588,89141,2605,89141,2624,89141,2669,89141,2702,89141,2730,89141,2753,89141,2776
89142,1536,89142,1545,89142,1559,89142,1567,89142,1570,89142,1579,89142,1583,89142,1589,89142,1604,89142,1612,89142,1625,89142,1637,89142,1638,89142,1643,89142,1650,89142,1661,89142,1676,89142,1680,89142,1692,89142,1695,89142,1700,89142,1706,89142,1721,89142,1726,89142,1729,89142,1730,89142,1730,89142,1743,89142,1747,89142,1755,89142,1766,89142,1771,89142,1781,89142,1786,89142,1797,89142,1804,89142,1827,89142,1837,89142,1844,89142,1849,89142,1866,89142,1870,89142,1879,89142,1901,89142,1913,89142,1921,89142,1928,89142,1934,89142,1942,89142,1954,89142,1969,89142,1990,89142,2000,89142,2013,89142,2023,89142,2034,89142,2045,89142,2053,89142,2070,89142,2094,89142,2101,89142,2118,89142,2123,89142,2137,89142,2163,89142,2178,89142,2191,89142,2202,89142,2218,89142,2243,89142,2263,89142,2286,89142,2313,89142,2326,89142,2336,89142,2358,89142,2377,89142,2396,89142,2411,89142,2450,89142,2468,89142,2480,89142,2503,89142,2531,89142,2569,89142,2595,89142,2635,89142,2672,89142,2692,89142,2726,89142,2750,89142,2773,89142,2810,89142,2851,89142,2858,89142,2877,89142,2909,89142,2940,89142,2984,89142,3010,89142,3084,89142,3130,89142,3165,89142,3201,89142,3246,89142,3276,89142,3286,89142,3362,89142,3421,89142,3475,89142,3522,89142,3581,89142,3629,89142,3671,89142,3721,89142,3770,89142,3805,89142,3820,89142,3870,89142,3901,89142,3935,89142,3969,89142,3992,89142,4009,89142,4030,89142,4080,89142,4108,89142,4150,89142,4186,89142,4238,89142,4266,89142,4316,89142,4341,89142,4401,89142,4442,89142,4483,89142,4518,89142,4545
89143,184,89143,185,89143,186,89143,187,89143,188,89143,191,89143,193,89143,196,89143,196,89143,196,89143,196,89143,198,89143,199,89143,200,89143,200,89143,200,89143,202,89143,202,89143,202,89143,205,89143,204,89143,204,89143,205,89143,205,89143,205,89143,205,89143,207,89143,209,89143,208,89143,217,89143,223,89143,225,89143,229,89143,229,89143,235,89143,235,89143,237,89143,237,89143,237,89143,240,89143,241,89143,246,89143,249,89143,255,89143,256,89143,257,89143,259,89143,263,89143,265,89143,268,89143,268,89143,270,89143,272,89143,272,89143,273,89143,274,89143,277,89143,278,89143,281,89143,287,89143,288,89143,291,89143,293,89143,295,89143,303,89143,307,89143,309,89143,314,89143,317,89143,319,89143,322,89143,330,89143,340,89143,345,89143,347,89143,354,89143,357,89143,365,89143,371,89143,382,89143,389,89143,395,89143,404,89143,417,89143,423,89143,432,89143,443,89143,450,89143,454,89143,471,89143,479,89143,492,89143,494,89143,501,89143,502,89143,510,89143,531,89143,539,89143,542,89143,548,89143,562,89143,573,89143,581,89143,590,89143,601,89143,610,89143,614,89143,628,89143,637,89143,643,89143,658,89143,664,89143,669,89143,679,89143,692,89143,700,89143,708,89143,712,89143,735,89143,744,89143,755,89143,759,89143,768,89143,770,89143,779,89143,790,89143,803,89143,809,89143,818,89143,824,89143,828,89143,839,89143,853,89143,866,89143,880,89143,886,89143,894,89143,900
89144,335,89144,337,89144,338,89144,340,89144,344,89144,346,89144,347,89144,347,89144,349,89144,349,89144,350,89144,351,89144,351,89144,354,89144,356,89144,359,89144,362,89144,364,89144,364,89144,365,89144,366,89144,367,89144,368,89144,370,89144,370,89144,372,89144,372,89144,378,89144,383,89144,386,89144,388,89144,389,89144,391,89144,394,89144,397,89144,405,89144,410,89144,413,89144,414,89144,416,89144,418,89144,421,89144,422,89144,424,89144,429,89144,431,89144,435,89144,438,89144,439,89144,439,89144,441,89144,444,89144,448,89144,453,89144,455,89144,461,89144,465,89144,471,89144,473,89144,477,89144,479,89144,480,89144,486,89144,492,89144,498,89144,504,89144,507,89144,507,89144,519,89144,523,89144,530,89144,536,89144,544,89144,547,89144,549,89144,558,89144,560,89144,568,89144,573,89144,584,89144,586,89144,591,89144,596,89144,611,89144,621,89144,631,89144,640,89144,646,89144,661,89144,669,89144,683,89144,702,89144,716,89144,726,89144,728,89144,738,89144,756,89144,769,89144,778,89144,794,89144,810,89144,822,89144,827,89144,835,89144,855,89144,870,89144,876,89144,891,89144,898,89144,913,89144,917,89144,928,89144,934,89144,945,89144,959,89144,974,89144,982,89144,985,89144,994,89144,1003,89144,1011,89144,1018,89144,1021,89144,1022,89144,1024,89144,1035,89144,1046,89144,1064,89144,1077,89144,1092,89144,1098,89144,1102,89144,1115,89144,1138,89144,1162,89144,1173,89144,1179,89144,1188
89145,551,89145,557,89145,560,89145,566,89145,568,89145,569,89145,574,89145,578,89145,585,89145,588,89145,591,89145,593,89145,593,89145,592,89145,598,89145,605,89145,607,89145,608,89145,610,89145,610,89145,612,89145,617,89145,618,89145,619,89145,619,89145,621,89145,619,89145,624,89145,627,89145,633,89145,635,89145,640,89145,648,89145,651,89145,658,89145,664,89145,668,89145,672,89145,675,89145,677,89145,682,89145,686,89145,688,89145,692,89145,696,89145,702,89145,706,89145,705,89145,715,89145,718,89145,723,89145,724,89145,730,89145,730,89145,734,89145,735,89145,738,89145,746,89145,750,89145,753,89145,756,89145,760,89145,768,89145,774,89145,782,89145,787,89145,791,89145,799,89145,815,89145,818,89145,825,89145,832,89145,837,89145,844,89145,848,89145,861,89145,870,89145,874,89145,886,89145,904,89145,914,89145,927,89145,938,89145,952,89145,962,89145,974,89145,989,89145,1008,89145,1027,89145,1057,89145,1074,89145,1092,89145,1096,89145,1109,89145,1110,89145,1122,89145,1144,89145,1156,89145,1171,89145,1191,89145,1221,89145,1244,89145,1263,89145,1282,89145,1296,89145,1313,89145,1319,89145,1347,89145,1367,89145,1393,89145,1410,89145,1433,89145,1451,89145,1477,89145,1489,89145,1506,89145,1525,89145,1531,89145,1557,89145,1578,89145,1592,89145,1612,89145,1627,89145,1634,89145,1639,89145,1659,89145,1672,89145,1690,89145,1705,89145,1723,89145,1738,89145,1762,89145,1787,89145,1831,89145,1858,89145,1878,89145,1902,89145,1913
89146,655,89146,660,89146,663,89146,667,89146,671,89146,666,89146,665,89146,670,89146,686,89146,688,89146,690,89146,692,89146,694,89146,695,89146,696,89146,704,89146,709,89146,710,89146,711,89146,715,89146,717,89146,718,89146,725,89146,727,89146,735,89146,734,89146,733,89146,733,89146,734,89146,738,89146,742,89146,743,89146,748,89146,750,89146,753,89146,753,89146,758,89146,761,89146,761,89146,765,89146,774,89146,778,89146,778,89146,777,89146,783,89146,786,89146,789,89146,799,89146,799,89146,801,89146,806,89146,814,89146,817,89146,827,89146,833,89146,835,89146,839,89146,842,89146,847,89146,855,89146,861,89146,871,89146,873,89146,881,89146,891,89146,899,89146,901,89146,910,89146,917,89146,926,89146,934,89146,941,89146,953,89146,958,89146,964,89146,975,89146,986,89146,1001,89146,1018,89146,1045,89146,1053,89146,1056,89146,1065,89146,1077,89146,1087,89146,1100,89146,1124,89146,1133,89146,1143,89146,1165,89146,1179,89146,1187,89146,1197,89146,1201,89146,1208,89146,1217,89146,1244,89146,1260,89146,1284,89146,1297,89146,1308,89146,1327,89146,1339,89146,1357,89146,1380,89146,1391,89146,1395,89146,1419,89146,1435,89146,1461,89146,1477,89146,1499,89146,1505,89146,1517,89146,1537,89146,1551,89146,1563,89146,1572,89146,1593,89146,1601,89146,1612,89146,1621,89146,1625,89146,1631,89146,1637,89146,1645,89146,1660,89146,1669,89146,1685,89146,1698,89146,1707,89146,1727,89146,1735,89146,1768,89146,1784,89146,1796,89146,1819,89146,1825
89147,1331,89147,1342,89147,1357,89147,1364,89147,1374,89147,1380,89147,1383,89147,1395,89147,1403,89147,1417,89147,1423,89147,1432,89147,1436,89147,1444,89147,1458,89147,1474,89147,1483,89147,1506,89147,1510,89147,1511,89147,1512,89147,1517,89147,1518,89147,1523,89147,1526,89147,1532,89147,1535,89147,1543,89147,1548,89147,1561,89147,1569,89147,1570,89147,1574,89147,1580,89147,1593,89147,1604,89147,1617,89147,1624,89147,1629,89147,1636,89147,1648,89147,1661,89147,1668,89147,1679,89147,1701,89147,1706,89147,1716,89147,1722,89147,1732,89147,1742,89147,1754,89147,1777,89147,1793,89147,1808,89147,1818,89147,1823,89147,1836,89147,1861,89147,1873,89147,1892,89147,1902,89147,1908,89147,1918,89147,1940,89147,1956,89147,1968,89147,1990,89147,2004,89147,2017,89147,2032,89147,2044,89147,2063,89147,2092,89147,2109,89147,2127,89147,2142,89147,2164,89147,2191,89147,2212,89147,2246,89147,2262,89147,2274,89147,2302,89147,2330,89147,2371,89147,2401,89147,2440,89147,2477,89147,2515,89147,2569,89147,2618,89147,2661,89147,2701,89147,2747,89147,2757,89147,2789,89147,2840,89147,2865,89147,2918,89147,2966,89147,3005,89147,3038,89147,3065,89147,3116,89147,3159,89147,3188,89147,3208,89147,3275,89147,3320,89147,3354,89147,3382,89147,3430,89147,3462,89147,3504,89147,3541,89147,3582,89147,3613,89147,3635,89147,3683,89147,3724,89147,3761,89147,3799,89147,3820,89147,3840,89147,3865,89147,3903,89147,3950,89147,4000,89147,4036,89147,4076,89147,4100,89147,4142,89147,4179,89147,4234,89147,4294,89147,4332,89147,4375,89147,4414
89148,1302,89148,1313,89148,1328,89148,1339,89148,1351,89148,1359,89148,1362,89148,1367,89148,1381,89148,1390,89148,1403,89148,1409,89148,1409,89148,1414,89148,1425,89148,1426,89148,1432,89148,1440,89148,1449,89148,1456,89148,1463,89148,1470,89148,1482,89148,1489,89148,1494,89148,1500,89148,1503,89148,1512,89148,1524,89148,1536,89148,1546,89148,1551,89148,1560,89148,1559,89148,1566,89148,1576,89148,1594,89148,1607,89148,1615,89148,1623,89148,1633,89148,1645,89148,1652,89148,1661,89148,1667,89148,1671,89148,1679,89148,1688,89148,1696,89148,1721,89148,1737,89148,1750,89148,1758,89148,1771,89148,1782,89148,1784,89148,1793,89148,1813,89148,1832,89148,1843,89148,1851,89148,1866,89148,1877,89148,1896,89148,1925,89148,1938,89148,1954,89148,1963,89148,1978,89148,2006,89148,2028,89148,2066,89148,2103,89148,2124,89148,2143,89148,2171,89148,2195,89148,2214,89148,2253,89148,2298,89148,2320,89148,2346,89148,2372,89148,2398,89148,2449,89148,2481,89148,2532,89148,2550,89148,2598,89148,2669,89148,2709,89148,2770,89148,2804,89148,2858,89148,2870,89148,2901,89148,2960,89148,3004,89148,3049,89148,3099,89148,3160,89148,3200,89148,3241,89148,3294,89148,3333,89148,3379,89148,3397,89148,3478,89148,3521,89148,3545,89148,3585,89148,3625,89148,3655,89148,3690,89148,3742,89148,3783,89148,3820,89148,3834,89148,3891,89148,3951,89148,3984,89148,4016,89148,4041,89148,4052,89148,4071,89148,4110,89148,4145,89148,4200,89148,4244,89148,4297,89148,4310,89148,4354,89148,4384,89148,4440,89148,4492,89148,4538,89148,4572,89148,4599
89149,624,89149,635,89149,638,89149,642,89149,642,89149,644,89149,645,89149,654,89149,658,89149,660,89149,664,89149,670,89149,671,89149,672,89149,676,89149,682,89149,687,89149,693,89149,695,89149,697,89149,699,89149,700,89149,700,89149,702,89149,708,89149,711,89149,710,89149,717,89149,718,89149,722,89149,726,89149,731,89149,734,89149,736,89149,741,89149,745,89149,750,89149,759,89149,762,89149,766,89149,774,89149,775,89149,782,89149,787,89149,796,89149,799,89149,808,89149,809,89149,815,89149,824,89149,832,89149,844,89149,846,89149,849,89149,853,89149,859,89149,863,89149,869,89149,873,89149,878,89149,883,89149,889,89149,894,89149,899,89149,908,89149,915,89149,924,89149,931,89149,941,89149,950,89149,959,89149,969,89149,986,89149,995,89149,1006,89149,1020,89149,1029,89149,1049,89149,1067,89149,1097,89149,1112,89149,1132,89149,1151,89149,1179,89149,1206,89149,1229,89149,1259,89149,1273,89149,1302,89149,1336,89149,1366,89149,1409,89149,1431,89149,1462,89149,1479,89149,1503,89149,1553,89149,1590,89149,1613,89149,1645,89149,1676,89149,1690,89149,1721,89149,1759,89149,1796,89149,1821,89149,1839,89149,1884,89149,1902,89149,1924,89149,1954,89149,1981,89149,2018,89149,2060,89149,2080,89149,2100,89149,2126,89149,2139,89149,2204,89149,2245,89149,2263,89149,2284,89149,2311,89149,2321,89149,2347,89149,2382,89149,2420,89149,2454,89149,2487,89149,2514,89149,2531,89149,2575,89149,2602,89149,2655,89149,2692,89149,2724,89149,2747,89149,2776
